Physician_Profile_ID,Category,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Total_Amount_of_Payment_USDollars,Date_of_Payment,Category,Record_ID
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,11/18/2013,GNRL,104482262
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,09/25/2013,GNRL,104482258
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,10/16/2013,GNRL,104482260
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,12/03/2013,GNRL,104482266
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,09/24/2013,GNRL,104482256
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,2450.00,11/12/2013,GNRL,104482264
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1300.00,11/21/2013,GNRL,104479402
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1300.00,09/23/2013,GNRL,104479400
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1250.00,04/10/2015,GNRL,290898750
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,700.00,12/18/2015,GNRL,290898760
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,03/17/2014,GNRL,196064170
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,04/09/2014,GNRL,196064174
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,10/30/2014,GNRL,196064160
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,04/01/2014,GNRL,196064164
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,04/10/2014,GNRL,196064166
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,03/25/2014,GNRL,196064168
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,02/06/2014,GNRL,196064172
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,09/04/2014,GNRL,196064162
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,05/29/2015,GNRL,290140416
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,07/20/2015,GNRL,290898754
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,400.00,04/23/2015,GNRL,290898762
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,375.00,09/11/2013,GNRL,104477716
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,09/10/2013,GNRL,104477202
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,10/02/2013,GNRL,104477206
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,10/18/2013,GNRL,104477212
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,08/29/2013,GNRL,104477200
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,12/10/2013,GNRL,104477216
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,09/17/2013,GNRL,104477208
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,12/17/2013,GNRL,104477220
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,08/01/2013,GNRL,104477194
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,08/13/2013,GNRL,104477196
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,08/22/2013,GNRL,104477198
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,10/18/2013,GNRL,104477214
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,10/21/2013,GNRL,104477210
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,12/19/2013,GNRL,104477218
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,09/18/2013,GNRL,104477204
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,300.00,07/23/2014,GNRL,196021932
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,266.00,11/16/2015,GNRL,290898744
333602,RSRCH,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,213.62,01/01/2015,RSRCH,295975822
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,125.37,10/15/2015,GNRL,290898770
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,123.06,10/16/2013,GNRL,104472248
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,115.40,08/12/2013,GNRL,104470598
333602,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,115.00,04/22/2014,GNRL,156532906
333602,GNRL,"The Medicines Company",NJ,100000010428,107.10,04/20/2015,GNRL,337711064
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,100.37,09/24/2013,GNRL,104467324
333602,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,90.59,08/28/2013,GNRL,23817217
333602,GNRL,"Pfizer Inc.",NY,100000000286,89.83,04/30/2015,GNRL,323797546
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,89.07,11/21/2013,GNRL,104464806
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,88.51,09/03/2013,GNRL,100343196
333602,GNRL,"Janssen Pharmaceuticals, Inc",NJ,100000000232,86.25,04/22/2014,GNRL,156532904
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,67.85,06/24/2015,GNRL,290898766
333602,GNRL,"GENZYME CORPORATION",MA,100000000297,67.63,08/27/2014,GNRL,188826776
333602,GNRL,"Medtronic Vascular, Inc.",MN,100000010384,49.61,03/30/2015,GNRL,296151430
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,45.23,09/23/2013,GNRL,104459642
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,43.21,03/30/2015,GNRL,290898747
333602,GNRL,"Biogen, Inc.",MA,100000000193,24.04,05/04/2015,GNRL,320823466
333602,GNRL,"Novartis Pharmaceuticals Corporation",NJ,100000000228,22.72,11/05/2014,GNRL,152599102
333602,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,20.29,04/14/2015,GNRL,321090182
333602,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,20.08,08/05/2015,GNRL,293656514
333602,GNRL,"Biogen, Inc.",MA,100000000193,18.99,05/29/2015,GNRL,320823470
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,18.95,10/28/2014,GNRL,146693636
333602,GNRL,"Mallinckrodt LLC",MO,100000005429,17.51,11/19/2015,GNRL,334298878
333602,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,17.32,10/02/2013,GNRL,31963475
333602,GNRL,"EISAI INC.",NJ,100000000136,17.29,07/30/2015,GNRL,338019062
333602,GNRL,"Questcor Pharmaceuticals",CA,100000010569,17.02,12/12/2014,GNRL,211688908
333602,GNRL,"Medtronic Sofamor Danek USA, Inc.",MN,100000010386,16.43,09/22/2015,GNRL,298767556
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,14.29,12/03/2013,GNRL,104397906
333602,GNRL,"Biogen, Inc.",MA,100000000193,14.14,02/05/2015,GNRL,320823462
333602,GNRL,"Biogen Idec Inc.",MA,100000000193,13.69,11/07/2013,GNRL,23697974
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,13.31,02/19/2015,GNRL,339397628
333602,GNRL,"Teva Pharmaceuticals USA, Inc.",PA,100000000141,11.41,10/31/2013,GNRL,102187782
333602,GNRL,"Supernus Pharmaceuticals, Inc.",MD,100000011150,11.14,09/12/2014,GNRL,206988110
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,10.66,09/12/2014,GNRL,146693644
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,10.65,11/30/2015,GNRL,339189760
333602,GNRL,"Eisai Inc.",NJ,100000000136,10.51,04/17/2014,GNRL,184768828
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,9.76,11/03/2015,GNRL,339136290
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,8.97,03/27/2015,GNRL,339106876
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,8.70,12/04/2015,GNRL,339096696
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,8.50,10/16/2013,GNRL,104304850
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,8.37,08/15/2013,GNRL,100343188
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,8.19,05/12/2015,GNRL,339082054
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,7.94,11/12/2013,GNRL,104302248
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,7.37,04/17/2015,GNRL,339061092
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,7.18,03/25/2015,GNRL,339056406
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,6.71,11/30/2015,GNRL,339043808
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,5.90,06/26/2015,GNRL,339024220
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,5.52,11/24/2015,GNRL,339015092
333602,GNRL,"Sunovion Pharmaceuticals Inc.",MA,100000000254,5.15,04/14/2015,GNRL,321090186
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,4.50,07/30/2015,GNRL,338988916
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,4.43,05/18/2015,GNRL,338987222
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,3.37,10/23/2015,GNRL,338959152
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,3.21,12/20/2013,GNRL,100343194
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,2.59,08/04/2015,GNRL,338922152
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,2.57,11/04/2015,GNRL,338921086
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,2.46,08/19/2013,GNRL,100343192
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,2.40,11/20/2015,GNRL,338909350
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,2.37,06/19/2015,GNRL,338906904
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1.88,04/01/2014,GNRL,196064154
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1.88,04/01/2014,GNRL,196064158
333602,GNRL,"Boehringer Ingelheim Pharmaceuticals, Inc.",CT,100000000234,1.88,04/01/2014,GNRL,196064156
333602,GNRL,"Actavis Pharma Inc",NJ,100000010642,1.50,10/27/2015,GNRL,338883174
333602,GNRL,"FOREST PHARMACEUTICALS, INC.",NJ,100000005529,1.41,11/27/2013,GNRL,100343190
